Id,SalePrice
1461,140936.9504417682
1462,161097.39876360548
1463,192404.58081723377
1464,197563.2459755595
1465,194219.92470755396
1466,169970.801002738
1467,165040.5685310752
1468,167660.02032545817
1469,177114.21784115714
1470,123858.98362844603
1471,187672.34445178087
1472,90035.35749716978
1473,98891.11338930734
1474,149268.8163356625
1475,116978.73137732522
1476,397739.9247588258
1477,283450.95184088586
1478,289332.7231786481
1479,285988.8016473142
1480,461173.8994707163
1481,334085.7190492759
1482,200178.2843628653
1483,192204.05747886433
1484,163557.92940326242
1485,174279.31220413794
1486,191103.39694715253
1487,367797.8317427325
1488,243768.34108645047
1489,209618.62266209608
1490,231730.30295656293
1491,189100.25279923552
1492,96533.88603470681
1493,182486.7231457941
1494,299472.65437299537
1495,299326.85617168533
1496,239951.7272236673
1497,187311.17262042433
1498,155072.00514947058
1499,154666.93786842632
1500,147371.1683183145
1501,174121.64955926707
1502,152705.68492356618
1503,283216.3989455426
1504,249652.16319022517
1505,216557.50701884323
1506,196519.0096591591
1507,243397.60018360039
1508,210339.67515886296
1509,162920.77136643726
1510,142409.32382912986
1511,141066.67369184975
1512,155373.12951733737
1513,144280.68360091752
1514,172039.06473437638
1515,193795.40032848532
1516,158364.95092804663
1517,158990.96784686818
1518,132245.60583273644
1519,215831.22707393148
1520,129671.9181251052
1521,136705.93695676402
1522,175266.69168790607
1523,117203.79162747593
1524,127048.45040754274
1525,133300.97656513218
1526,128693.61918854933
1527,111604.65078419172
1528,137836.69942473044
1529,130246.39133826953
1530,179152.47486855363
1531,121943.87075599929
1532,108236.50272632853
1533,144786.58778856593
1534,128068.86995080716
1535,174720.07257137183
1536,123937.35675840674
1537,96345.78241171382
1538,180305.9789887662
1539,235958.0746266917
1540,128141.24449765016
1541,169148.77413748947
1542,148165.11371510677
1543,209118.90915793125
1544,80449.36974112895
1545,104901.20278766149
1546,137274.71936223886
1547,133103.77877906122
1548,128413.52718504154
1549,117445.20305942428
1550,136866.6409958428
1551,115524.81933444914
1552,154353.82597881203
1553,160251.74217078715
1554,115265.49167458937
1555,186929.55972092057
1556,89555.5414475329
1557,112837.09756873731
1558,84991.0890431414
1559,95938.38262851839
1560,141341.38105840198
1561,131316.9994073418
1562,123314.60314973614
1563,105123.1977945595
1564,143510.44181372118
1565,151154.12587687056
1566,266411.19022790645
1567,74373.09082578043
1568,230558.11515310884
1569,148881.8697559765
1570,151602.52160179938
1571,129297.23904321204
1572,149322.78715096603
1573,260633.4760110788
1574,104685.98417376899
1575,242769.98338161156
1576,235531.0660216709
1577,197723.84333151608
1578,159054.89571655114
1579,146319.57915439332
1580,190878.7821247901
1581,163281.72367184327
1582,121811.5235226032
1583,333170.00586834346
1584,234305.4143689635
1585,143450.72287622324
1586,78461.32458402541
1587,103807.94875905686
1588,145539.37257798098
1589,120290.03703622447
1590,131899.59729306638
1591,89444.48054867364
1592,126540.43603468152
1593,125260.98663020821
1594,113826.95515249095
1595,116005.49974088803
1596,236014.21775863078
1597,184892.86330929337
1598,190908.74781302921
1599,176692.9283964035
1600,176253.73620252142
1601,73556.05699554716
1602,121183.5460922926
1603,95370.09397875165
1604,297304.19388836715
1605,266159.50814745645
1606,176601.07494007892
1607,202976.2520703856
1608,221419.0121750386
1609,197605.33126325978
1610,145258.16854979543
1611,145428.82038020637
1612,166112.4407306755
1613,162008.98659978757
1614,121445.05849111668
1615,94842.5370251842
1616,78872.68270955085
1617,104203.58125827818
1618,122121.98417646019
1619,140261.93026473912
1620,168764.89281377438
1621,142731.35551756807
1622,140605.13747395232
1623,290974.28348459414
1624,223897.14146137942
1625,132357.24600299684
1626,157995.84645790342
1627,194211.89254379182
1628,284842.921611283
1629,162159.22828140078
1630,413135.8646707947
1631,190355.23138375956
1632,248998.30887412987
1633,165463.84801928047
1634,185582.82700911688
1635,174187.20381215672
1636,148738.8560018581
1637,200321.52363739384
1638,194226.85751614862
1639,182545.54665480665
1640,239182.9357097723
1641,192509.98932182026
1642,224460.11546954417
1643,244996.30302223298
1644,217722.84505722788
1645,202107.08249486852
1646,152724.8024408141
1647,160649.93505684033
1648,124446.88065220589
1649,135668.61153593697
1650,120989.87615189583
1651,125646.36341196513
1652,93938.17336806413
1653,95111.82791530453
1654,147514.4040554913
1655,143887.3238186365
1656,150452.33923707425
1657,147514.4040554913
1658,158296.93587705266
1659,124198.91471064951
1660,156897.1189550883
1661,495823.4099284178
1662,420043.8772152385
1663,411284.3098700246
1664,467145.14790246094
1665,326594.0299888833
1666,348652.66605530906
1667,381383.9425677184
1668,331060.205827274
1669,299952.1632160491
1670,346813.48918927705
1671,275309.6280901559
1672,433174.39624839404
1673,294691.60467132344
1674,249790.6478199213
1675,188218.76664793308
1676,190706.32984883906
1677,207096.53113867829
1678,498895.28511517466
1679,366326.200117183
1680,376330.3800813501
1681,282729.11132825253
1682,297651.42063398
1683,187926.85440875843
1684,189582.14306902167
1685,180948.7639020946
1686,165066.86398084456
1687,162615.79273900314
1688,184099.73982940806
1689,186137.53878724648
1690,190871.63869830105
1691,169209.6694184282
1692,283871.8993840626
1693,163472.97444770165
1694,173572.23602894475
1695,153679.42545053008
1696,271456.3979265138
1697,175373.28825682553
1698,392304.30325002456
1699,334297.20560703304
1700,251897.2666837239
1701,282483.3748801075
1702,272777.1475551059
1703,242427.915534017
1704,289552.4602494878
1705,213362.216164434
1706,469157.16973977146
1707,201444.75317467278
1708,205643.56657651678
1709,278621.50071919063
1710,227356.62365655496
1711,253963.93732713154
1712,249255.21119868587
1713,261407.54575832273
1714,221250.43150250075
1715,199984.54049501076
1716,201151.72776988964
1717,167550.04991754532
1718,123700.6917384428
1719,206692.21580006546
1720,251680.81814309288
1721,184782.1567845051
1722,128566.89989595552
1723,149796.4386623091
1724,205611.85199031467
1725,244422.2515530752
1726,191514.0381335223
1727,165976.15513784045
1728,181139.8643419876
1729,165842.83652552913
1730,171144.78459323265
1731,111824.99534077648
1732,129295.60306506432
1733,119522.03485485775
1734,118147.10714736056
1735,135295.93818996803
1736,110223.35682780558
1737,395644.13190061104
1738,233571.07874672732
1739,296837.628595949
1740,227944.38590682266
1741,188026.25040700356
1742,172603.36527318446
1743,178012.03730591622
1744,345843.2350452951
1745,230436.23224688895
1746,218546.82801474232
1747,228513.90958903614
1748,226308.1302229692
1749,152928.51909137354
1750,149706.99492231043
1751,252614.65456259187
1752,118678.1027518704
1753,134679.43675097334
1754,222006.17451916327
1755,174156.52473545392
1756,124101.33841317437
1757,119959.07352370556
1758,138523.7870365713
1759,160272.14956982963
1760,149949.99717499447
1761,144985.08615496638
1762,157492.36414256485
1763,172009.7366699087
1764,120080.17223319091
1765,200952.18403802544
1766,168137.6362550245
1767,209922.05949848998
1768,146069.38936324688
1769,178155.44023798837
1770,146100.09245952568
1771,131636.55618048
1772,133556.66684190943
1773,138925.81681422872
1774,135348.2273206985
1775,133557.9482612357
1776,123702.00004188104
1777,98630.42637383126
1778,142478.63504829162
1779,121839.0912553487
1780,180125.87811416457
1781,128897.32167912416
1782,100615.84479374945
1783,147992.13266545627
1784,116437.24628884283
1785,119620.9115139139
1786,159968.57078398202
1787,174604.45565092156
1788,64565.67127114736
1789,108325.31561831136
1790,94053.5803381938
1791,192482.67119055448
1792,161296.11034480933
1793,133940.86403297805
1794,150854.62589968013
1795,129380.07184196558
1796,115357.22017574703
1797,137033.40683785971
1798,119452.08594639925
1799,101690.02926556842
1800,121448.36780643163
1801,137085.32976848964
1802,154731.80276116848
1803,149533.50247907094
1804,144462.6480301184
1805,135640.02781961838
1806,126979.96138760117
1807,157460.21874718717
1808,135263.11942786025
1809,131299.61886705804
1810,150370.69225895707
1811,112390.82441262993
1812,94267.00057870227
1813,128272.10075116469
1814,93740.20417924171
1815,60220.48452444573
1816,106738.50664289188
1817,124402.78155780655
1818,169354.69160139433
1819,132765.21082317142
1820,77362.37001556058
1821,139136.6676603876
1822,165116.3630310572
1823,50771.454730074765
1824,126814.24224703218
1825,132951.5174776178
1826,97673.06240725993
1827,106663.31736291265
1828,140955.16096922688
1829,153618.72055791432
1830,158634.55294886808
1831,170032.83120883827
1832,113171.84131042146
1833,131433.76980008895
1834,136738.85714157147
1835,142285.74650159967
1836,124167.31662453683
1837,89982.17932659596
1838,139100.77225252814
1839,83995.62259884881
1840,153004.29320364588
1841,141706.20723307406
1842,71775.24817505272
1843,148264.40093368557
1844,128288.97986499242
1845,146147.59434044233
1846,148130.3471144026
1847,192319.0818368486
1848,51332.60650226503
1849,114988.50205922042
1850,122030.58528612134
1851,152501.5751936339
1852,120043.06723810258
1853,131330.46512255454
1854,178499.58923049434
1855,169239.257925292
1856,222393.38755325775
1857,195676.30268002185
1858,147171.37808374743
1859,125366.15288171203
1860,163859.9368518555
1861,125366.15288171203
1862,279000.69099639077
1863,267822.9424942995
1864,267822.9424942995
1865,356211.1184315027
1866,327089.2276740192
1867,242013.53095830866
1868,300097.0165675084
1869,200871.69347659097
1870,239747.42959541277
1871,257737.98210308168
1872,184515.75475959072
1873,248730.22393432388
1874,146190.2116504617
1875,200297.66569778384
1876,199367.49354139259
1877,229157.22456120953
1878,221503.79488656187
1879,140807.44155503143
1880,133773.644237977
1881,282090.62386153935
1882,271350.46481790405
1883,197880.10060933657
1884,231246.5210909157
1885,268101.0514535155
1886,304198.1248524479
1887,219229.07713584267
1888,269519.3428562825
1889,177214.19424331406
1890,130093.35370585516
1891,128357.96046307741
1892,100868.3517342172
1893,132846.75612867455
1894,128079.54532802652
1895,140773.39787578894
1896,131432.33987341326
1897,126525.60726966345
1898,110316.97029676926
1899,162304.40538957535
1900,135970.26301751434
1901,168348.48885421877
1902,134786.90694832706
1903,205254.4105174953
1904,140495.6287569702
1905,185891.15510589446
1906,165296.29478514605
1907,216265.5747370089
1908,117595.73342401028
1909,140305.55260009144
1910,130297.58535482489
1911,201925.46793793477
1912,286279.4070383962
1913,141531.59924621668
1914,78064.8130569497
1915,342813.7965161152
1916,63487.28699171729
1917,264379.8200114717
1918,143580.02308319707
1919,169465.29325527724
1920,171486.00811479473
1921,444599.67544063326
1922,339009.2655213024
1923,216457.37874767336
1924,222029.7127575503
1925,221656.0199478382
1926,432287.7941142547
1927,141171.25793303372
1928,169459.06107125117
1929,116804.1392706329
1930,130827.28381388076
1931,143830.39967680987
1932,135998.55684198355
1933,205636.30465381453
1934,188787.66049843893
1935,165069.5938952539
1936,186152.56818735597
1937,180624.25746469916
1938,185446.30625949855
1939,263958.21984704334
1940,194562.66778040858
1941,188835.94400445584
1942,182599.25986428058
1943,198921.92913789966
1944,313012.81412007497
1945,396692.421264853
1946,178068.34047053417
1947,322174.0816556272
1948,214063.94578706572
1949,240914.1614452982
1950,198910.0998591281
1951,281299.517321917
1952,227096.38905279993
1953,158262.58643501822
1954,192374.65736619578
1955,139249.71072354523
1956,356619.47870879155
1957,170144.78005193305
1958,296172.0974366859
1959,141090.61822936116
1960,115662.19309422893
1961,115225.72201972654
1962,93710.83954639698
1963,99572.47167039171
1964,103041.5244273476
1965,144783.98640458423
1966,142193.04713907847
1967,298814.1556321995
1968,448733.5124212568
1969,396896.6433167061
1970,458042.7639933204
1971,504549.94999012124
1972,378106.1036507974
1973,314862.5137870968
1974,308320.93328324
1975,485447.6697508309
1976,268146.9175443277
1977,394910.4051860032
1978,401544.6066932843
1979,354777.91245502204
1980,211188.0129637649
1981,377270.41439961834
1982,207534.41107183677
1983,199565.70334312573
1984,171027.7142100951
1985,215513.33658963768
1986,213556.74635706193
1987,169545.17987531878
1988,181232.18872647363
1989,186032.41975125455
1990,221405.87010991678
1991,249089.2264064767
1992,225329.54520555085
1993,181027.98157312206
1994,253272.57102781575
1995,171399.34696993302
1996,271773.9505438474
1997,323918.9377000819
1998,365290.42300656484
1999,281085.2599212605
2000,336039.44624314544
2001,265042.1911131678
2002,236031.80356141215
2003,264671.10113475117
2004,270110.312315806
