Id,SalePrice
1461,128080.0
1462,159987.0
1463,181604.0
1464,192484.0
1465,184921.0
1466,176975.0
1467,174534.0
1468,171878.0
1469,175075.0
1470,121768.0
1471,182562.0
1472,95929.0
1473,99277.0
1474,150500.0
1475,123996.0
1476,360713.0
1477,244632.0
1478,267392.0
1479,268938.0
1480,429138.0
1481,325071.0
1482,200563.0
1483,177068.0
1484,159256.0
1485,177115.0
1486,196984.0
1487,336878.0
1488,226694.0
1489,199983.0
1490,218353.0
1491,191782.0
1492,99462.0
1493,176579.0
1494,296778.0
1495,286355.0
1496,236993.0
1497,182907.0
1498,156329.0
1499,156857.0
1500,150395.0
1501,170497.0
1502,154525.0
1503,292471.0
1504,232001.0
1505,216873.0
1506,178081.0
1507,242920.0
1508,207945.0
1509,164784.0
1510,146568.0
1511,147096.0
1512,166225.0
1513,142745.0
1514,153942.0
1515,195317.0
1516,155384.0
1517,158977.0
1518,127702.0
1519,211618.0
1520,133554.0
1521,137963.0
1522,171027.0
1523,117119.0
1524,124832.0
1525,127805.0
1526,117494.0
1527,102111.0
1528,131627.0
1529,137109.0
1530,183322.0
1531,125478.0
1532,103023.0
1533,146138.0
1534,129461.0
1535,167753.0
1536,124432.0
1537,74235.0
1538,155449.0
1539,204872.0
1540,108328.0
1541,159709.0
1542,140569.0
1543,203622.0
1544,82999.0
1545,106678.0
1546,132100.0
1547,138308.0
1548,135870.0
1549,115514.0
1550,136174.0
1551,116505.0
1552,153120.0
1553,157174.0
1554,122611.0
1555,171388.0
1556,96094.0
1557,117084.0
1558,99554.0
1559,85094.0
1560,144163.0
1561,129351.0
1562,124451.0
1563,116833.0
1564,153002.0
1565,147759.0
1566,244908.0
1567,72007.0
1568,239343.0
1569,148817.0
1570,140838.0
1571,122547.0
1572,150038.0
1573,230218.0
1574,124583.0
1575,219147.0
1576,246709.0
1577,186543.0
1578,158197.0
1579,141869.0
1580,189646.0
1581,153879.0
1582,127245.0
1583,303596.0
1584,233303.0
1585,139187.0
1586,70600.0
1587,103160.0
1588,151507.0
1589,108357.0
1590,134453.0
1591,95521.0
1592,126582.0
1593,127017.0
1594,127000.0
1595,112297.0
1596,227743.0
1597,177953.0
1598,189521.0
1599,159817.0
1600,169074.0
1601,65004.0
1602,120745.0
1603,79508.0
1604,250322.0
1605,252234.0
1606,173361.0
1607,166136.0
1608,202908.0
1609,188695.0
1610,159226.0
1611,146698.0
1612,176723.0
1613,168570.0
1614,123640.0
1615,94871.0
1616,79207.0
1617,93861.0
1618,126829.0
1619,141876.0
1620,164713.0
1621,144818.0
1622,145934.0
1623,264378.0
1624,219951.0
1625,119929.0
1626,162932.0
1627,190438.0
1628,284027.0
1629,174522.0
1630,354465.0
1631,198166.0
1632,230858.0
1633,171966.0
1634,179250.0
1635,177503.0
1636,159343.0
1637,211311.0
1638,193940.0
1639,185464.0
1640,260622.0
1641,176525.0
1642,229012.0
1643,222950.0
1644,225496.0
1645,199183.0
1646,159623.0
1647,161979.0
1648,130505.0
1649,136247.0
1650,115338.0
1651,122723.0
1652,96604.0
1653,97511.0
1654,147079.0
1655,147046.0
1656,145164.0
1657,147494.0
1658,145127.0
1659,129962.0
1660,151224.0
1661,434471.0
1662,385233.0
1663,374051.0
1664,431975.0
1665,302204.0
1666,334159.0
1667,369756.0
1668,321358.0
1669,276577.0
1670,330912.0
1671,268291.0
1672,408443.0
1673,302855.0
1674,241310.0
1675,187443.0
1676,187628.0
1677,206454.0
1678,437829.0
1679,365208.0
1680,312130.0
1681,234318.0
1682,305259.0
1683,182769.0
